D_1,D_2,T_1,T_2,Value
D713,D732,P202,P19,0.8825360523473731
D713,D732,P202,P207,0.8833949776133929
D713,D732,P202,P621,0.8833949776133929
D7131,D202,P146,P175,0.8715439577508542
D7131,D210,P146,P175,0.8636794689426268
D7132,D1003,P32,P33,0.7873783605475837
D7132,D1007,P32,P33,0.7873783605475837
D7132,D1095,P33,P32,0.7864179586563308
D7132,D1100,P32,P33,0.7898901808785529
D7132,D1104,P32,P33,0.7752596522917137
D7132,D1105,P32,P33,0.7864179586563308
D7132,D4384,P32,P33,0.8761997046880768
D7132,D999,P32,P33,0.8691860465116279
D7133,D5248,P775,P1049,0.7726482998262596
D7133,D5248,P775,P777,0.8817702094596783
D718,D5388,P202,P19,0.8695490393603601
D718,D5388,P202,P207,0.8704079646263799
D718,D5388,P202,P621,0.8704079646263799
D718,D6506,P202,P19,0.8526118099231307
D718,D6506,P202,P207,0.8534707351891505
D718,D6506,P202,P621,0.8534707351891505
D718,D726,P202,P19,0.9058775756888964
D718,D726,P202,P207,0.9067365009549163
D718,D726,P202,P621,0.9067365009549163
D718,D732,P202,P19,0.8462521608003236
D718,D732,P202,P207,0.8471110860663437
D718,D732,P202,P621,0.8471110860663437
D722,D726,P202,P19,0.8479040177153384
D722,D726,P202,P207,0.8487629429813582
D722,D726,P202,P621,0.8487629429813582
D724,D6506,P202,P19,0.8455912619779252
D724,D6506,P202,P207,0.846450187243945
D724,D6506,P202,P621,0.846450187243945
D724,D732,P202,P19,0.8981763260521629
D724,D732,P202,P207,0.8990352513181827
D724,D732,P202,P621,0.8990352513181827
D726,D5388,P202,P19,0.8666075364188571
D726,D5388,P202,P207,0.867466461684877
D726,D5388,P202,P621,0.867466461684877
D726,D6506,P202,P19,0.8499883531330071
D726,D6506,P202,P207,0.8508472783990272
D726,D6506,P202,P621,0.8508472783990272
D726,D732,P202,P19,0.8435750133863341
D726,D732,P202,P207,0.844433938652354
D726,D732,P202,P621,0.844433938652354
D73,D1067,P284,P384,0.8836242726517041
D73,D1067,P32,P33,0.9079457364341085
D732,D726,P202,P19,0.8435750133863341
D732,D726,P202,P207,0.844433938652354
D732,D726,P202,P621,0.844433938652354
D734,D1878,P207,P19,0.8396975142258162
D734,D1878,P207,P202,0.8433516875701029
D734,D1878,P207,P621,0.8647557735540569
D734,D682,P202,P19,0.8719958678941451
D734,D682,P202,P207,0.872854793160165
D734,D682,P202,P621,0.872854793160165
D734,D735,P207,P19,0.8660747317795042
D734,D735,P207,P202,0.869728905123791
D734,D735,P207,P621,0.891132991107745
D735,D1878,P207,P19,0.8419949244179632
D735,D1878,P207,P202,0.8456490977622501
D735,D1878,P207,P621,0.8670531837462039
D735,D682,P202,P19,0.8623340321453529
D735,D682,P202,P207,0.8631929574113727
D735,D682,P202,P621,0.8631929574113727
D738,D4803,P203,P20,0.854542061149004
D738,D4803,P203,P732,0.857731853812481
D738,D4803,P203,P773,0.8561369574807425
D739,D4122,P203,P20,0.8349991139464823
D739,D4122,P203,P732,0.8381889066099593
D739,D4122,P203,P773,0.8365940102782208
D739,D4803,P203,P20,0.8679017840584548
D739,D4803,P203,P732,0.8710915767219317
D739,D4803,P203,P773,0.8694966803901932
D740,D39,P19,P202,0.8416621975200299
D740,D39,P19,P207,0.8388669494417629
D740,D39,P19,P621,0.8395657614613296
D740,D741,P773,P20,0.8486987979927646
D740,D741,P773,P203,0.8486987979927646
D740,D741,P773,P732,0.8534834869879799
D740,D742,P202,P19,0.8537870235983444
D740,D742,P202,P207,0.8546459488643642
D740,D742,P202,P621,0.8546459488643642
D741,D740,P202,P19,0.8596240050450819
D741,D740,P202,P207,0.8604829303111018
D741,D740,P202,P621,0.8604829303111018
D741,D740,P203,P20,0.8471039016610261
D741,D740,P203,P732,0.8502936943245031
D741,D740,P203,P773,0.8486987979927646
D741,D742,P202,P19,0.8681819853617272
D741,D742,P202,P207,0.869040910627747
D741,D742,P202,P621,0.869040910627747
D742,D682,P202,P19,0.8567784765897973
D742,D682,P202,P207,0.8576374018558172
D742,D682,P202,P621,0.8576374018558172
D742,D740,P202,P19,0.8537870235983444
D742,D740,P202,P207,0.8546459488643642
D742,D740,P202,P621,0.8546459488643642
D742,D740,P203,P20,0.8412669202142885
D742,D740,P203,P732,0.8444567128777655
D742,D740,P203,P773,0.842861816546027
D742,D741,P773,P20,0.8572567783094099
D742,D741,P773,P203,0.8572567783094099
D742,D741,P773,P732,0.8620414673046253
D743,D39,P19,P202,0.8401118099231306
D743,D39,P19,P207,0.8373165618448638
D743,D39,P19,P621,0.8380153738644305
D743,D682,P202,P19,0.848445143256464
D743,D682,P202,P207,0.8493040685224839
D743,D682,P202,P621,0.8493040685224839
D743,D740,P202,P19,0.8743460441573649
D743,D740,P202,P207,0.8752049694233848
D743,D740,P202,P621,0.8752049694233848
D743,D740,P203,P20,0.8618259407733092
D743,D740,P203,P732,0.8650157334367861
D743,D740,P203,P773,0.8634208371050477
D743,D741,P773,P20,0.8634208371050477
D743,D741,P773,P203,0.8634208371050477
D743,D741,P773,P732,0.868205526100263
D743,D742,P202,P19,0.8852098491388171
D743,D742,P202,P207,0.8860687744048369
D743,D742,P202,P621,0.8860687744048369
D744,D6809,P209,P746,0.9223196138211383
D746,D1552,P180,P291,0.9081296261740374
D746,D1552,P180,P690,0.8049858718439523
D746,D1552,P180,P755,0.8061632023236815
D746,D1558,P212,P1155,0.7792500184542703
D746,D1558,P212,P1205,0.7792500184542703
D746,D1558,P212,P1250,0.7792500184542703
D746,D1558,P212,P133,0.7792500184542703
D746,D1558,P212,P134,0.7792500184542703
D746,D1558,P212,P135,0.7792500184542703
D746,D1558,P212,P136,0.7792500184542703
D746,D1558,P212,P137,0.7792500184542703
D746,D1558,P212,P138,0.7798159494106937
D746,D1558,P212,P139,0.7792500184542703
D746,D1558,P212,P140,0.7792500184542703
D746,D1558,P212,P141,0.7792500184542703
D746,D1558,P212,P142,0.7792500184542703
D746,D1558,P212,P143,0.7792500184542703
D746,D1558,P212,P144,0.7792500184542703
D746,D1558,P212,P211,0.8618759380920745
D746,D1558,P212,P761,0.863620732006878
D746,D1558,P213,P290,0.8869565217391305
D746,D185,P133,P1155,0.8650205761316873
D746,D185,P133,P1205,0.8650205761316873
D746,D185,P133,P1250,0.8650205761316873
D746,D185,P133,P134,0.8658436213991769
D746,D185,P133,P135,0.8650205761316873
D746,D185,P133,P136,0.8650205761316873
D746,D185,P133,P137,0.8650205761316873
D746,D185,P133,P138,0.8658436213991769
D746,D185,P133,P139,0.8650205761316873
D746,D185,P133,P140,0.8650205761316873
D746,D185,P133,P141,0.8650205761316873
D746,D185,P133,P142,0.8650205761316873
D746,D185,P133,P143,0.8650205761316873
D746,D185,P133,P144,0.8650205761316873
D746,D185,P133,P211,0.7457126632595116
D746,D185,P133,P212,0.75461233729485
D746,D185,P133,P761,0.7423728813559322
D746,D185,P141,P1155,0.8650205761316873
D746,D185,P141,P1205,0.8658436213991769
D746,D185,P141,P1250,0.8650205761316873
D746,D185,P141,P133,0.8650205761316873
D746,D185,P141,P134,0.8650205761316873
D746,D185,P141,P135,0.8650205761316873
D746,D185,P141,P136,0.8650205761316873
D746,D185,P141,P137,0.8650205761316873
D746,D185,P141,P138,0.8658436213991769
D746,D185,P141,P139,0.8650205761316873
D746,D185,P141,P140,0.8658436213991769
D746,D185,P141,P142,0.8650205761316873
D746,D185,P141,P143,0.8650205761316873
D746,D185,P141,P144,0.8650205761316873
D746,D185,P141,P211,0.7457126632595116
D746,D185,P141,P212,0.75461233729485
D746,D185,P141,P761,0.7423728813559322
D746,D185,P144,P1155,0.8650205761316873
D746,D185,P144,P1205,0.8650205761316873
D746,D185,P144,P1250,0.8650205761316873
D746,D185,P144,P133,0.8650205761316873
D746,D185,P144,P134,0.8650205761316873
D746,D185,P144,P135,0.8650205761316873
D746,D185,P144,P136,0.8650205761316873
D746,D185,P144,P137,0.8650205761316873
D746,D185,P144,P138,0.8658436213991769
D746,D185,P144,P139,0.8650205761316873
D746,D185,P144,P140,0.8650205761316873
D746,D185,P144,P141,0.8650205761316873
D746,D185,P144,P142,0.8650205761316873
D746,D185,P144,P143,0.8658436213991769
D746,D185,P144,P211,0.7462805224304372
D746,D185,P144,P212,0.75461233729485
D746,D185,P144,P761,0.7429378531073446
D748,D1554,P212,P1155,0.8115567817392945
D748,D1554,P212,P1205,0.8115567817392945
D748,D1554,P212,P1250,0.8115567817392945
D748,D1554,P212,P133,0.8115567817392945
D748,D1554,P212,P134,0.8115567817392945
D748,D1554,P212,P135,0.8115567817392945
D748,D1554,P212,P136,0.8115567817392945
D748,D1554,P212,P137,0.8115567817392945
D748,D1554,P212,P138,0.8121227126957177
D748,D1554,P212,P139,0.8115567817392945
D748,D1554,P212,P140,0.8115567817392945
D748,D1554,P212,P141,0.8115567817392945
D748,D1554,P212,P142,0.8115567817392945
D748,D1554,P212,P143,0.8115567817392945
D748,D1554,P212,P144,0.8115567817392945
D748,D1554,P212,P211,0.8941827013770988
D748,D1554,P212,P761,0.8959274952919021
D748,D1558,P212,P1155,0.7654966910363467
D748,D1558,P212,P1205,0.7654966910363467
D748,D1558,P212,P1250,0.7654966910363467
D748,D1558,P212,P133,0.7654966910363467
D748,D1558,P212,P134,0.7654966910363467
D748,D1558,P212,P135,0.7654966910363467
D748,D1558,P212,P136,0.7654966910363467
D748,D1558,P212,P137,0.7654966910363467
D748,D1558,P212,P138,0.76606262199277
D748,D1558,P212,P139,0.7654966910363467
D748,D1558,P212,P140,0.7654966910363467
D748,D1558,P212,P141,0.7654966910363467
D748,D1558,P212,P142,0.7654966910363467
D748,D1558,P212,P143,0.7654966910363467
D748,D1558,P212,P144,0.7654966910363467
D748,D1558,P212,P211,0.8481226106741508
D748,D1558,P212,P761,0.8498674045889542
D748,D1558,P213,P290,0.8732031943212067
D748,D185,P133,P1155,0.89631309313849
D748,D185,P133,P1205,0.89631309313849
D748,D185,P133,P1250,0.89631309313849
D748,D185,P133,P134,0.8971361384059797
D748,D185,P133,P135,0.89631309313849
D748,D185,P133,P136,0.89631309313849
D748,D185,P133,P137,0.89631309313849
D748,D185,P133,P138,0.8971361384059797
D748,D185,P133,P139,0.89631309313849
D748,D185,P133,P140,0.89631309313849
D748,D185,P133,P141,0.89631309313849
D748,D185,P133,P142,0.89631309313849
D748,D185,P133,P143,0.89631309313849
D748,D185,P133,P144,0.89631309313849
D748,D185,P133,P211,0.7770051802663144
D748,D185,P133,P212,0.7859048543016528
D748,D185,P133,P761,0.773665398362735
D748,D185,P141,P1155,0.89631309313849
D748,D185,P141,P1205,0.8971361384059797
D748,D185,P141,P1250,0.89631309313849
D748,D185,P141,P133,0.89631309313849
D748,D185,P141,P134,0.89631309313849
D748,D185,P141,P135,0.89631309313849
D748,D185,P141,P136,0.89631309313849
D748,D185,P141,P137,0.89631309313849
D748,D185,P141,P138,0.8971361384059797
D748,D185,P141,P139,0.89631309313849
D748,D185,P141,P140,0.8971361384059797
D748,D185,P141,P142,0.89631309313849
D748,D185,P141,P143,0.89631309313849
D748,D185,P141,P144,0.89631309313849
D748,D185,P141,P211,0.7770051802663144
D748,D185,P141,P212,0.7859048543016528
D748,D185,P141,P761,0.773665398362735
D748,D185,P144,P1155,0.89631309313849
D748,D185,P144,P1205,0.89631309313849
D748,D185,P144,P1250,0.89631309313849
D748,D185,P144,P133,0.89631309313849
D748,D185,P144,P134,0.89631309313849
D748,D185,P144,P135,0.89631309313849
D748,D185,P144,P136,0.89631309313849
D748,D185,P144,P137,0.89631309313849
D748,D185,P144,P138,0.8971361384059797
D748,D185,P144,P139,0.89631309313849
D748,D185,P144,P140,0.89631309313849
D748,D185,P144,P141,0.89631309313849
D748,D185,P144,P142,0.89631309313849
D748,D185,P144,P143,0.8971361384059797
D748,D185,P144,P211,0.77757303943724
D748,D185,P144,P212,0.7859048543016528
D748,D185,P144,P761,0.7742303701141474
D748,D746,P213,P290,0.8892691951896392
D748,D746,P291,P180,0.8814567923781694
D748,D746,P291,P690,0.7776142260285175
D748,D746,P291,P755,0.7780985800796577
D750,D3947,P225,P220,0.8429061978120954
D752,D2339,P225,P220,0.9002189850518899
D752,D799,P215,P555,0.83193357876975
D752,D799,P225,P220,0.8604719209145819
D752,D804,P225,P220,0.8604719209145819
D760,D2339,P225,P220,0.8669484263576024
D760,D752,P219,P1011,0.9066106849125717
D760,D752,P219,P677,0.9084076301057434
D764,D2021,P746,P209,0.8428635953026197
D764,D2023,P746,P209,0.8537705652647078
D764,D2024,P746,P209,0.8428635953026197
D764,D2025,P746,P209,0.8677182019754083
D764,D2031,P746,P209,0.845220497659522
D764,D2034,P746,P209,0.8435876276055994
D766,D6809,P209,P746,0.915580587103581
D767,D6809,P209,P746,0.915580587103581
D770,D6809,P209,P746,0.9200384445704923
D776,D5306,P201,P584,0.8681897262155479
D776,D851,P201,P584,0.9019724256217428
D777,D780,P201,P584,0.8595406638351424
D78,D79,P176,P499,0.8247306221758777
D78,D79,P176,P51,0.8669041825976133
D78,D79,P176,P52,0.8409512223380836
D78,D79,P52,P176,0.8409512223380836
D78,D79,P52,P499,0.8392315569734925
D78,D79,P52,P51,0.8505645457533401
D782,D781,P218,P185,0.9109071274298056
D782,D781,P218,P186,0.8360331173506119
D782,D781,P218,P187,0.7972170106316447
D782,D781,P218,P236,0.7999999999999999
D783,D781,P218,P185,0.9109071274298056
D783,D781,P218,P186,0.8360331173506119
D783,D781,P218,P187,0.7972170106316447
D783,D781,P218,P236,0.7999999999999999
D784,D2248,P225,P220,0.8522692496021546
D784,D752,P219,P1011,0.8545127828146697
D784,D752,P219,P677,0.8563097280078412
D785,D788,P222,P195,0.8695411829740188
D785,D788,P222,P221,0.874710648148148
D785,D788,P222,P730,0.8729344729344729
D785,D788,P222,P731,0.8773497115205657
D786,D788,P222,P195,0.8302131951924228
D786,D788,P222,P221,0.8353826603665521
D786,D788,P222,P730,0.8336064851528769
D786,D788,P222,P731,0.8380217237389699
D787,D788,P222,P195,0.9014211642210886
D787,D788,P222,P221,0.9065906293952178
D787,D788,P222,P730,0.9048144541815427
D787,D788,P222,P731,0.9092296927676357
D789,D788,P222,P195,0.8716455600783958
D789,D788,P222,P221,0.8768150252525252
D789,D788,P222,P730,0.87503885003885
D789,D788,P222,P731,0.8794540886249429
D790,D788,P222,P195,0.8449758012657799
D790,D788,P222,P221,0.8501452664399093
D790,D788,P222,P730,0.848369091226234
D790,D788,P222,P731,0.852784329812327
D796,D795,P208,P1037,0.8784461152882206
D796,D795,P208,P1062,0.8784461152882206
D796,D795,P208,P1092,0.8784461152882206
D796,D795,P208,P1124,0.8784461152882206
D796,D795,P208,P1138,0.8784461152882206
D796,D795,P208,P115,0.8793233082706767
D796,D795,P208,P116,0.8784461152882206
D796,D795,P208,P117,0.8784461152882206
D796,D795,P208,P1172,0.8784461152882206
D796,D795,P208,P118,0.8784461152882206
D796,D795,P208,P1186,0.8784461152882206
D796,D795,P208,P119,0.8784461152882206
D796,D795,P208,P120,0.8784461152882206
D796,D795,P208,P121,0.8784461152882206
D796,D795,P208,P1218,0.784229901436884
D796,D795,P208,P122,0.8784461152882206
D796,D795,P208,P123,0.8784461152882206
D796,D795,P208,P124,0.8784461152882206
D796,D795,P208,P1249,0.8784461152882206
D796,D795,P208,P125,0.8784461152882206
D796,D795,P208,P126,0.8784461152882206
D796,D795,P208,P127,0.8784461152882206
D796,D795,P208,P128,0.8784461152882206
D796,D795,P208,P129,0.8784461152882206
D796,D795,P208,P130,0.8784461152882206
D796,D795,P208,P131,0.8784461152882206
D796,D795,P208,P132,0.8784461152882206
D796,D795,P208,P14,0.7858339315625748
D796,D795,P208,P15,0.787218045112782
D796,D795,P208,P182,0.7819548872180451
D796,D795,P208,P217,0.7845864661654135
D796,D795,P208,P695,0.8740601503759399
D796,D795,P208,P718,0.7847619047619047
D798,D1916,P215,P555,0.8598172169811321
D798,D3947,P225,P220,0.8539923072462647
D798,D806,P225,P220,0.877518865577577
D799,D1916,P215,P555,0.8330096189419164
D799,D1917,P215,P555,0.8807140665746281
D799,D3947,P225,P220,0.849293059125964
D799,D6226,P677,P1011,0.8633058176100629
D799,D6226,P677,P219,0.8543210916442048
D799,D752,P219,P1011,0.8376613415729844
D799,D752,P219,P677,0.8394582867661561
D799,D804,P225,P220,0.974293059125964
D799,D806,P225,P220,0.8547001838078979
D800,D1916,P215,P555,0.825850640242523
D800,D1917,P215,P555,0.9457547169811321
D800,D3947,P225,P220,0.8462737354544664
D800,D6226,P677,P1011,0.8918034463363501
D800,D6226,P677,P219,0.8828187203704921
D800,D799,P215,P555,0.8807140665746281
D800,D799,P225,P220,0.90925240871946
D800,D804,P225,P220,0.90925240871946
D800,D806,P225,P220,0.8514860415821044
D801,D1916,P215,P555,0.8313994858375797
D801,D1917,P215,P555,0.8422193634457785
D801,D3947,P225,P220,0.90925240871946
D801,D799,P215,P555,0.8731740718198417
D801,D799,P225,P220,0.9017124139646736
D801,D804,P225,P220,0.9017124139646736
D801,D806,P225,P220,0.9126684092660201
D802,D1916,P215,P555,0.85903384977246
D802,D1917,P215,P555,0.8877837024883785
D802,D6226,P677,P1011,0.931399953412532
D802,D6226,P677,P219,0.9224152274466739
D802,D799,P215,P555,0.8617211035357539
D802,D799,P225,P220,0.8902594456805858
D802,D804,P225,P220,0.8902594456805858
D803,D1916,P215,P555,0.8313994858375797
D803,D1917,P215,P555,0.8422193634457785
D803,D3947,P225,P220,0.90925240871946
D803,D799,P215,P555,0.8731740718198417
D803,D799,P225,P220,0.9017124139646736
D803,D804,P225,P220,0.9017124139646736
D803,D806,P225,P220,0.9126684092660201
D804,D1916,P215,P555,0.8330096189419164
D804,D1917,P215,P555,0.8807140665746281
D804,D3947,P225,P220,0.849293059125964
D804,D6226,P677,P1011,0.8633058176100629
D804,D6226,P677,P219,0.8543210916442048
D804,D752,P219,P1011,0.8376613415729844
D804,D752,P219,P677,0.8394582867661561
D804,D799,P215,P555,0.9457547169811321
D804,D799,P225,P220,0.974293059125964
D804,D806,P225,P220,0.8547001838078979
D805,D1916,P215,P555,0.825850640242523
D805,D1917,P215,P555,0.9457547169811321
D805,D3947,P225,P220,0.8462737354544664
D805,D6226,P677,P1011,0.8918034463363501
D805,D6226,P677,P219,0.8828187203704921
D805,D799,P215,P555,0.8807140665746281
D805,D799,P225,P220,0.90925240871946
D805,D804,P225,P220,0.90925240871946
D805,D806,P225,P220,0.8514860415821044
D806,D1917,P215,P555,0.8229476994372723
D806,D3947,P225,P220,0.9337133489810365
D806,D799,P215,P555,0.8261618416630659
D806,D799,P225,P220,0.8547001838078979
D806,D804,P225,P220,0.8547001838078979
D809,D810,P226,P227,0.8342681069104002
D809,D810,P226,P748,0.8322600747818862
D809,D810,P226,P749,0.9257143873883491
D811,D1638,P690,P180,0.7735849056603774
D811,D1638,P690,P291,0.7728860936408107
D811,D1638,P690,P755,0.8735792159591741
D811,D6289,P180,P291,0.8767286599904626
D811,D6289,P180,P690,0.7735849056603774
D811,D6289,P180,P755,0.7747622361401066
D815,D1943,P186,P185,0.7998695953380333
D815,D1943,P186,P187,0.7698089607891725
D815,D1943,P186,P218,0.7998695953380333
D815,D1943,P186,P236,0.7740928882438317
D816,D1943,P186,P185,0.9193664506839453
D816,D1943,P186,P187,0.8893058161350845
D816,D1943,P186,P218,0.9193664506839453
D816,D1943,P186,P236,0.8935897435897436
D817,D1171,P17,P252,0.832239766705786
D818,D6360,P217,P1037,0.7928126768534239
D818,D6360,P217,P1062,0.7919354838709678
D818,D6360,P217,P1092,0.7919354838709678
D818,D6360,P217,P1124,0.7919354838709678
D818,D6360,P217,P1138,0.7919354838709678
D818,D6360,P217,P115,0.7928126768534239
D818,D6360,P217,P116,0.7919354838709678
D818,D6360,P217,P117,0.7919354838709678
D818,D6360,P217,P1172,0.7928126768534239
D818,D6360,P217,P118,0.7928126768534239
D818,D6360,P217,P1186,0.7928126768534239
D818,D6360,P217,P119,0.7928126768534239
D818,D6360,P217,P120,0.7919354838709678
D818,D6360,P217,P121,0.7919354838709678
D818,D6360,P217,P1218,0.7822513608451988
D818,D6360,P217,P122,0.7928126768534239
D818,D6360,P217,P123,0.7919354838709678
D818,D6360,P217,P124,0.7919354838709678
D818,D6360,P217,P1249,0.7919354838709678
D818,D6360,P217,P125,0.7919354838709678
D818,D6360,P217,P126,0.7919354838709678
D818,D6360,P217,P127,0.79368986983588
D818,D6360,P217,P128,0.7928126768534239
D818,D6360,P217,P129,0.7928126768534239
D818,D6360,P217,P130,0.7919354838709678
D818,D6360,P217,P131,0.7928126768534239
D818,D6360,P217,P132,0.7919354838709678
D818,D6360,P217,P14,0.7829740098341169
D818,D6360,P217,P15,0.888888888888889
D818,D6360,P217,P182,0.8987455197132617
D818,D6360,P217,P208,0.7884267119411432
D818,D6360,P217,P695,0.7919354838709678
D818,D6360,P217,P718,0.7836021505376344
D819,D6360,P217,P1037,0.8286549707602339
D819,D6360,P217,P1062,0.8277777777777778
D819,D6360,P217,P1092,0.8277777777777778
D819,D6360,P217,P1124,0.8277777777777778
D819,D6360,P217,P1138,0.8277777777777778
D819,D6360,P217,P115,0.8286549707602339
D819,D6360,P217,P116,0.8277777777777778
D819,D6360,P217,P117,0.8277777777777778
D819,D6360,P217,P1172,0.8286549707602339
D819,D6360,P217,P118,0.8286549707602339
D819,D6360,P217,P1186,0.8286549707602339
D819,D6360,P217,P119,0.8286549707602339
D819,D6360,P217,P120,0.8277777777777778
D819,D6360,P217,P121,0.8277777777777778
D819,D6360,P217,P1218,0.8180936547520089
D819,D6360,P217,P122,0.8286549707602339
D819,D6360,P217,P123,0.8277777777777778
D819,D6360,P217,P124,0.8277777777777778
D819,D6360,P217,P1249,0.8277777777777778
D819,D6360,P217,P125,0.8277777777777778
